TimeStep,Speed,Acceleration,Heading,HeadingChange,Latitude,Longitude,Future Latitude,Future Longitude
787,58,0.28,282.0,0,39.975982,-83.106822,39.976025,-83.107125
788,59,0.28,282.0,0,39.976025,-83.107125,39.976068,-83.107433
789,60,0.28,282.0,0,39.976068,-83.107433,39.976112,-83.107745
790,60,0.28,282.0,0,39.976112,-83.107745,39.976153,-83.10806
791,61,0.28,282.0,0,39.976153,-83.10806,39.976195,-83.108378
792,62,0.28,282.0,0,39.976195,-83.108378,39.976233,-83.108697
793,61,-0.28,276.0,6,39.976233,-83.108697,39.976268,-83.109012
794,60,-0.56,276.0,0,39.976268,-83.109012,39.976303,-83.10932
795,59,-0.28,276.0,0,39.976303,-83.10932,39.976337,-83.109625
796,58,-0.28,276.0,0,39.976337,-83.109625,39.97637,-83.109928
797,58,-0.28,276.0,0,39.97637,-83.109928,39.976405,-83.110228
798,57,-0.28,276.0,0,39.976405,-83.110228,39.97644,-83.110523
799,57,-0.28,282.0,6,39.97644,-83.110523,39.976477,-83.110815
800,56,-0.28,282.0,0,39.976477,-83.110815,39.976513,-83.111105
801,55,-0.28,282.0,0,39.976513,-83.111105,39.976552,-83.111392
802,55,-0.28,282.0,0,39.976552,-83.111392,39.976588,-83.111673
803,54,-0.28,282.0,0,39.976588,-83.111673,39.976625,-83.111953
804,53,-0.28,282.0,0,39.976625,-83.111953,39.976662,-83.112228
805,53,-0.28,282.0,0,39.976662,-83.112228,39.976698,-83.1125
806,52,-0.56,282.0,0,39.976698,-83.1125,39.976738,-83.112758
807,49,-1.11,282.0,0,39.976738,-83.112758,39.97678,-83.113
808,45,-1.67,282.0,0,39.97678,-83.113,39.976828,-83.113217
809,41,-1.94,288.0,6,39.976828,-83.113217,39.97688,-83.113412
810,37,-1.67,294.0,6,39.97688,-83.113412,39.97693,-83.11358
811,32,-2.22,294.0,0,39.97693,-83.11358,39.976975,-83.113723
812,28,-1.94,294.0,0,39.976975,-83.113723,39.977018,-83.113847
813,25,-1.11,294.0,0,39.977018,-83.113847,39.977067,-83.113955
814,24,-0.56,300.0,6,39.977067,-83.113955,39.977113,-83.114063
815,24,0.0,300.0,0,39.977113,-83.114063,39.977163,-83.114177
816,26,0.83,300.0,0,39.977163,-83.114177,39.977217,-83.114297
817,29,1.11,300.0,0,39.977217,-83.114297,39.977277,-83.11443
818,30,0.83,300.0,0,39.977277,-83.11443,39.977343,-83.114563
819,31,0.28,306.0,6,39.977343,-83.114563,39.977417,-83.114695
820,32,0.28,306.0,0,39.977417,-83.114695,39.977497,-83.114828
821,33,0.56,306.0,0,39.977497,-83.114828,39.977578,-83.114962
822,34,0.28,306.0,0,39.977578,-83.114962,39.977662,-83.115093
823,32,-0.56,306.0,0,39.977662,-83.115093,39.977738,-83.115215
824,29,-1.67,306.0,0,39.977738,-83.115215,39.977803,-83.115308
825,22,-2.78,312.0,6,39.977803,-83.115308,39.977842,-83.11537
826,12,-4.44,306.0,6,39.977842,-83.11537,39.977863,-83.115405
827,7,-2.22,306.0,0,39.977863,-83.115405,39.977873,-83.115423
828,4,-1.39,306.0,0,39.977873,-83.115423,39.977883,-83.115433
829,2,-1.11,306.0,0,39.977883,-83.115433,39.977892,-83.115438
830,1,-0.28,306.0,0,39.977892,-83.115438,39.977897,-83.115443
831,2,0.56,312.0,6,39.977897,-83.115443,39.977905,-83.115455
832,4,0.83,312.0,0,39.977905,-83.115455,39.977917,-83.115472
833,5,0.28,312.0,0,39.977917,-83.115472,39.977933,-83.115497
834,7,1.11,312.0,0,39.977933,-83.115497,39.977957,-83.115528
835,9,0.83,312.0,0,39.977957,-83.115528,39.977978,-83.115562
836,8,-0.56,312.0,0,39.977978,-83.115562,39.977998,-83.11559
837,6,-0.83,312.0,0,39.977998,-83.11559,39.978015,-83.115613
838,6,0.0,312.0,0,39.978015,-83.115613,39.978037,-83.115643
839,9,1.11,312.0,0,39.978037,-83.115643,39.978067,-83.115687
840,12,1.67,312.0,0,39.978067,-83.115687,39.9781,-83.11574
841,14,0.56,312.0,0,39.9781,-83.11574,39.97814,-83.115798
842,16,0.83,312.0,0,39.97814,-83.115798,39.978185,-83.115865
843,17,0.83,312.0,0,39.978185,-83.115865,39.978233,-83.115937
844,18,0.28,312.0,0,39.978233,-83.115937,39.978287,-83.116015
845,21,1.11,312.0,0,39.978287,-83.116015,39.978345,-83.116103
846,22,0.56,312.0,0,39.978345,-83.116103,39.978405,-83.116197
847,24,0.83,312.0,0,39.978405,-83.116197,39.978468,-83.116293
848,24,0.28,312.0,0,39.978468,-83.116293,39.978533,-83.11639
849,24,0.0,312.0,0,39.978533,-83.11639,39.978597,-83.116488
850,25,0.28,312.0,0,39.978597,-83.116488,39.978663,-83.11659
851,25,0.28,312.0,0,39.978663,-83.11659,39.97873,-83.116695
852,24,-0.56,312.0,0,39.97873,-83.116695,39.978792,-83.116788
853,22,-1.11,312.0,0,39.978792,-83.116788,39.978843,-83.116868
854,19,-1.11,312.0,0,39.978843,-83.116868,39.978895,-83.116943
855,18,-0.56,312.0,0,39.978895,-83.116943,39.978943,-83.117018
856,19,0.28,312.0,0,39.978943,-83.117018,39.978997,-83.117098
857,21,1.11,312.0,0,39.978997,-83.117098,39.979057,-83.117188
858,23,0.83,312.0,0,39.979057,-83.117188,39.979118,-83.117282
859,24,0.28,312.0,0,39.979118,-83.117282,39.979182,-83.117377
860,23,-0.28,312.0,0,39.979182,-83.117377,39.979242,-83.117465
861,22,-0.56,312.0,0,39.979242,-83.117465,39.9793,-83.117547
862,21,-0.56,318.0,6,39.9793,-83.117547,39.97936,-83.117622
863,20,-0.28,318.0,0,39.97936,-83.117622,39.979417,-83.11769
864,19,-0.56,318.0,0,39.979417,-83.11769,39.979468,-83.117752
865,17,-0.83,318.0,0,39.979468,-83.117752,39.979517,-83.117802
866,14,-1.39,324.0,6,39.979517,-83.117802,39.979553,-83.117843
867,11,-1.11,324.0,0,39.979553,-83.117843,39.979585,-83.117872
868,9,-1.11,324.0,0,39.979585,-83.117872,39.979608,-83.117898
869,7,-0.83,324.0,0,39.979608,-83.117898,39.979628,-83.117917
870,6,-0.28,324.0,0,39.979628,-83.117917,39.979652,-83.117938
871,7,0.56,324.0,0,39.979652,-83.117938,39.979678,-83.117962
872,8,0.28,324.0,0,39.979678,-83.117962,39.979707,-83.117988
873,9,0.56,324.0,0,39.979707,-83.117988,39.979738,-83.118017
874,10,0.28,330.0,6,39.979738,-83.118017,39.979772,-83.118047
875,10,0.0,330.0,0,39.979772,-83.118047,39.97981,-83.118077
876,11,0.56,330.0,0,39.97981,-83.118077,39.979855,-83.11811
877,12,0.56,330.0,0,39.979855,-83.11811,39.979903,-83.118145
878,14,0.83,330.0,0,39.979903,-83.118145,39.97996,-83.118183
879,16,0.56,330.0,0,39.97996,-83.118183,39.98002,-83.118222
880,17,0.56,336.0,6,39.98002,-83.118222,39.980087,-83.118255
881,17,0.28,336.0,0,39.980087,-83.118255,39.980155,-83.118288
882,18,0.28,342.0,6,39.980155,-83.118288,39.980225,-83.118322
883,18,0.0,342.0,0,39.980225,-83.118322,39.980297,-83.118352
884,18,0.0,342.0,0,39.980297,-83.118352,39.980368,-83.11838
885,18,0.0,342.0,0,39.980368,-83.11838,39.98044,-83.118408
886,19,0.28,342.0,0,39.98044,-83.118408,39.980517,-83.118435
887,21,0.83,348.0,6,39.980517,-83.118435,39.9806,-83.11846
888,21,0.28,348.0,0,39.9806,-83.11846,39.980688,-83.118483
889,22,0.28,348.0,0,39.980688,-83.118483,39.98078,-83.118502
890,22,0.28,354.0,6,39.98078,-83.118502,39.980873,-83.118517
891,22,0.0,354.0,0,39.980873,-83.118517,39.980963,-83.118528
892,21,-0.56,354.0,0,39.980963,-83.118528,39.981048,-83.118538
893,21,-0.28,354.0,0,39.981048,-83.118538,39.981132,-83.118542
894,20,-0.28,0.0,6,39.981132,-83.118542,39.981212,-83.118545
895,19,-0.28,0.0,0,39.981212,-83.118545,39.981212,-83.118545
896,19,0.0,0.0,0,39.981212,-83.118545,39.981288,-83.118547
897,21,0.56,0.0,0,39.981288,-83.118547,39.981372,-83.11855
898,22,0.83,0.0,0,39.981372,-83.11855,39.981462,-83.11855
899,23,0.28,0.0,0,39.981462,-83.11855,39.981557,-83.11855
900,23,0.0,0.0,0,39.981557,-83.11855,39.981652,-83.118548
901,22,-0.28,0.0,0,39.981652,-83.118548,39.981748,-83.118548
902,22,-0.28,0.0,0,39.981748,-83.118548,39.981845,-83.118545
903,23,0.56,0.0,0,39.981845,-83.118545,39.981943,-83.118542
904,24,0.56,0.0,0,39.981943,-83.118542,39.982043,-83.118542
905,25,0.56,0.0,0,39.982043,-83.118542,39.982148,-83.118543
906,27,0.56,0.0,0,39.982148,-83.118543,39.982258,-83.118542
907,27,0.28,0.0,0,39.982258,-83.118542,39.98237,-83.118543
908,27,0.0,0.0,0,39.98237,-83.118543,39.982482,-83.118545
909,27,0.0,0.0,0,39.982482,-83.118545,39.982593,-83.118545
910,28,0.28,0.0,0,39.982593,-83.118545,39.982707,-83.118547
911,29,0.56,0.0,0,39.982707,-83.118547,39.982823,-83.118547
912,30,0.28,0.0,0,39.982823,-83.118547,39.982945,-83.118547
913,30,0.28,0.0,0,39.982945,-83.118547,39.98307,-83.118548
914,31,0.28,0.0,0,39.98307,-83.118548,39.983197,-83.118548
915,32,0.28,0.0,0,39.983197,-83.118548,39.983327,-83.118548
916,32,0.28,0.0,0,39.983327,-83.118548,39.983458,-83.118548
917,34,0.56,0.0,0,39.983458,-83.118548,39.983595,-83.11855
918,34,0.0,0.0,0,39.983595,-83.11855,39.983732,-83.11855
919,34,0.28,0.0,0,39.983732,-83.11855,39.98387,-83.118548
920,35,0.28,0.0,0,39.98387,-83.118548,39.98401,-83.118545
921,37,0.83,0.0,0,39.98401,-83.118545,39.984155,-83.118542
922,39,0.83,0.0,0,39.984155,-83.118542,39.98431,-83.118537
923,39,0.28,0.0,0,39.98431,-83.118537,39.984468,-83.118532
924,39,0.0,0.0,0,39.984468,-83.118532,39.98463,-83.118528
925,38,-0.56,0.0,0,39.98463,-83.118528,39.984787,-83.118525
926,36,-0.83,0.0,0,39.984787,-83.118525,39.984935,-83.118525
927,32,-1.94,0.0,0,39.984935,-83.118525,39.985068,-83.118523
928,25,-2.78,0.0,0,39.985068,-83.118523,39.98518,-83.11852
929,19,-2.78,12.0,12,39.98518,-83.11852,39.985283,-83.118497
930,14,-2.22,6.0,6,39.985283,-83.118497,39.985365,-83.118485
931,12,-1.11,0.0,6,39.985365,-83.118485,39.985423,-83.118488
932,12,0.0,354.0,6,39.985423,-83.118488,39.985462,-83.118497
933,13,0.56,354.0,0,39.985462,-83.118497,39.985508,-83.1185
934,16,1.39,0.0,6,39.985508,-83.1185,39.985562,-83.118505
935,19,1.11,0.0,0,39.985562,-83.118505,39.985635,-83.118503
936,21,0.83,0.0,0,39.985635,-83.118503,39.985717,-83.1185
937,21,0.0,0.0,0,39.985717,-83.1185,39.985798,-83.118498
938,22,0.83,0.0,0,39.985798,-83.118498,39.985887,-83.118495
939,25,1.11,0.0,0,39.985887,-83.118495,39.985982,-83.11849
940,27,1.11,0.0,0,39.985982,-83.11849,39.986088,-83.118487
941,30,1.11,0.0,0,39.986088,-83.118487,39.986207,-83.118478
942,32,0.83,0.0,0,39.986207,-83.118478,39.986333,-83.118473
943,33,0.56,0.0,0,39.986333,-83.118473,39.986465,-83.118468
944,34,0.28,0.0,0,39.986465,-83.118468,39.986602,-83.118463
945,35,0.56,0.0,0,39.986602,-83.118463,39.986742,-83.118458
946,35,0.28,0.0,0,39.986742,-83.118458,39.986885,-83.118455
947,35,-0.28,0.0,0,39.986885,-83.118455,39.987028,-83.118452
948,35,0.0,0.0,0,39.987028,-83.118452,39.987168,-83.118448
949,34,-0.28,0.0,0,39.987168,-83.118448,39.987308,-83.118445
950,34,0.0,0.0,0,39.987308,-83.118445,39.987447,-83.118442
951,34,0.0,0.0,0,39.987447,-83.118442,39.987585,-83.118438
952,34,0.0,0.0,0,39.987585,-83.118438,39.987723,-83.118435
953,34,0.0,0.0,0,39.987723,-83.118435,39.987862,-83.11843
954,35,0.28,0.0,0,39.987862,-83.11843,39.988002,-83.118427
955,35,0.28,0.0,0,39.988002,-83.118427,39.988145,-83.118422
956,37,0.56,0.0,0,39.988145,-83.118422,39.988293,-83.118417
957,39,0.83,0.0,0,39.988293,-83.118417,39.988448,-83.118412
958,40,0.56,0.0,0,39.988448,-83.118412,39.98861,-83.118407
959,40,0.28,0.0,0,39.98861,-83.118407,39.988775,-83.118402
960,41,0.28,0.0,0,39.988775,-83.118402,39.98894,-83.118395
961,42,0.56,0.0,0,39.98894,-83.118395,39.989112,-83.118388
962,42,0.0,0.0,0,39.989112,-83.118388,39.989283,-83.11838
963,40,-0.83,0.0,0,39.989283,-83.11838,39.98945,-83.118372
964,39,-0.83,0.0,0,39.98945,-83.118372,39.989608,-83.118365
965,37,-0.83,0.0,0,39.989608,-83.118365,39.98976,-83.11836
966,36,-0.28,0.0,0,39.98976,-83.11836,39.989908,-83.118353
967,37,0.56,0.0,0,39.989908,-83.118353,39.99006,-83.118348
968,39,0.83,0.0,0,39.99006,-83.118348,39.990218,-83.118342
969,42,1.11,0.0,0,39.990218,-83.118342,39.990383,-83.118338
970,43,0.83,0.0,0,39.990383,-83.118338,39.990558,-83.118333
971,46,1.11,0.0,0,39.990558,-83.118333,39.990745,-83.11833
972,48,1.11,0.0,0,39.990745,-83.11833,39.990942,-83.118323
973,51,1.11,0.0,0,39.990942,-83.118323,39.991147,-83.118318
974,53,1.11,0.0,0,39.991147,-83.118318,39.991362,-83.11831
975,55,0.56,0.0,0,39.991362,-83.11831,39.991583,-83.118303
976,56,0.56,0.0,0,39.991583,-83.118303,39.991808,-83.118298
977,58,0.83,0.0,0,39.991808,-83.118298,39.992042,-83.118295
978,59,0.56,0.0,0,39.992042,-83.118295,39.992282,-83.118292
979,60,0.56,0.0,0,39.992282,-83.118292,39.992523,-83.118292
980,60,0.0,0.0,0,39.992523,-83.118292,39.992768,-83.11829
981,60,-0.28,0.0,0,39.992768,-83.11829,39.993012,-83.118288
982,59,-0.28,0.0,0,39.993012,-83.118288,39.993252,-83.118285
983,58,-0.28,0.0,0,39.993252,-83.118285,39.99349,-83.118278
984,58,0.0,0.0,0,39.99349,-83.118278,39.993728,-83.118272
985,58,-0.28,0.0,0,39.993728,-83.118272,39.993963,-83.118263
986,57,-0.28,0.0,0,39.993963,-83.118263,39.994197,-83.118255
987,57,0.0,0.0,0,39.994197,-83.118255,39.994428,-83.118245
988,57,0.0,0.0,0,39.994428,-83.118245,39.99466,-83.118237
989,57,0.0,0.0,0,39.99466,-83.118237,39.994893,-83.11823
990,58,0.28,0.0,0,39.994893,-83.11823,39.995127,-83.11822
991,58,0.0,0.0,0,39.995127,-83.11822,39.99536,-83.11821
992,58,0.0,0.0,0,39.99536,-83.11821,39.995593,-83.118202
993,58,0.0,0.0,0,39.995593,-83.118202,39.995828,-83.118193
994,58,0.28,0.0,0,39.995828,-83.118193,39.996065,-83.118185
995,59,0.28,0.0,0,39.996065,-83.118185,39.996303,-83.118175
996,59,0.0,0.0,0,39.996303,-83.118175,39.996542,-83.118168
997,60,0.28,0.0,0,39.996542,-83.118168,39.996783,-83.11816
998,60,0.0,0.0,0,39.996783,-83.11816,39.997025,-83.118152
999,60,0.28,0.0,0,39.997025,-83.118152,39.997268,-83.118142
1000,60,0.0,0.0,0,39.997268,-83.118142,39.997513,-83.118132
1001,61,0.28,0.0,0,39.997513,-83.118132,39.997758,-83.118122
1002,61,0.0,0.0,0,39.997758,-83.118122,39.998005,-83.118113
1003,61,0.0,0.0,0,39.998005,-83.118113,39.998252,-83.118105
1004,61,0.0,0.0,0,39.998252,-83.118105,39.998498,-83.118097
1005,61,0.0,0.0,0,39.998498,-83.118097,39.998743,-83.118088
1006,61,0.0,0.0,0,39.998743,-83.118088,39.99899,-83.118078
1007,62,0.28,0.0,0,39.99899,-83.118078,39.999238,-83.11807
1008,62,0.28,0.0,0,39.999238,-83.11807,39.999488,-83.118062
1009,63,0.28,0.0,0,39.999488,-83.118062,39.999742,-83.118055
1010,63,0.28,0.0,0,39.999742,-83.118055,39.999998,-83.118047
1011,63,0.0,0.0,0,39.999998,-83.118047,40.000257,-83.118038
1012,63,-0.28,0.0,0,40.000257,-83.118038,40.000512,-83.118028
1013,61,-0.83,0.0,0,40.000512,-83.118028,40.00076,-83.118017
1014,58,-1.11,0.0,0,40.00076,-83.118017,40.000998,-83.118007
1015,57,-0.83,0.0,0,40.000998,-83.118007,40.001228,-83.118002
1016,55,-0.56,0.0,0,40.001228,-83.118002,40.001453,-83.117998
1017,55,0.0,0.0,0,40.001453,-83.117998,40.001678,-83.117998
1018,55,-0.28,0.0,0,40.001678,-83.117998,40.001898,-83.118002
1019,52,-1.11,0.0,0,40.001898,-83.118002,40.002112,-83.118005
1020,49,-1.39,0.0,0,40.002112,-83.118005,40.002312,-83.11801
1021,46,-1.39,0.0,0,40.002312,-83.11801,40.0025,-83.118013
1022,43,-1.11,0.0,0,40.0025,-83.118013,40.002677,-83.118013
1023,42,-0.56,0.0,0,40.002677,-83.118013,40.00285,-83.118022
1024,42,0.0,0.0,0,40.00285,-83.118022,40.003022,-83.11803
1025,43,0.28,0.0,0,40.003022,-83.11803,40.003198,-83.118042
1026,44,0.56,0.0,0,40.003198,-83.118042,40.003378,-83.118057
1027,45,0.56,0.0,0,40.003378,-83.118057,40.00356,-83.11807
1028,45,-0.28,354.0,6,40.00356,-83.11807,40.00374,-83.118085
1029,43,-0.56,354.0,0,40.00374,-83.118085,40.003915,-83.1181
1030,42,-0.83,354.0,0,40.003915,-83.1181,40.004087,-83.118115
1031,40,-0.56,354.0,0,40.004087,-83.118115,40.004252,-83.118132
1032,39,-0.56,354.0,0,40.004252,-83.118132,40.004407,-83.118147
1033,37,-1.11,354.0,0,40.004407,-83.118147,40.004555,-83.118163
1034,34,-1.11,354.0,0,40.004555,-83.118163,40.004697,-83.118178
1035,32,-1.11,354.0,0,40.004697,-83.118178,40.004825,-83.118193
1036,29,-1.39,354.0,0,40.004825,-83.118193,40.004943,-83.118208
1037,24,-1.94,354.0,0,40.004943,-83.118208,40.005042,-83.118222
1038,21,-1.67,354.0,0,40.005042,-83.118222,40.00513,-83.118232
1039,17,-1.39,354.0,0,40.00513,-83.118232,40.005202,-83.118242
1040,14,-1.39,354.0,0,40.005202,-83.118242,40.005257,-83.11825
1041,11,-1.39,354.0,0,40.005257,-83.11825,40.0053,-83.118255
1042,9,-1.11,354.0,0,40.0053,-83.118255,40.005333,-83.118262
1043,7,-0.83,354.0,0,40.005333,-83.118262,40.00536,-83.118265
1044,7,0.0,354.0,0,40.00536,-83.118265,40.005385,-83.11827
1045,7,0.28,354.0,0,40.005385,-83.11827,40.00541,-83.118275
1046,10,1.11,354.0,0,40.00541,-83.118275,40.005445,-83.118282
1047,12,1.11,354.0,0,40.005445,-83.118282,40.00549,-83.11829
1048,14,0.83,354.0,0,40.00549,-83.11829,40.005542,-83.118298
1049,17,1.11,354.0,0,40.005542,-83.118298,40.005605,-83.118308
1050,19,0.83,354.0,0,40.005605,-83.118308,40.005677,-83.11832
1051,21,0.83,354.0,0,40.005677,-83.11832,40.005757,-83.118333
1052,22,0.83,354.0,0,40.005757,-83.118333,40.005843,-83.118348
1053,25,1.11,354.0,0,40.005843,-83.118348,40.00594,-83.118365
1054,27,1.11,354.0,0,40.00594,-83.118365,40.00605,-83.118387
1055,30,1.11,354.0,0,40.00605,-83.118387,40.00617,-83.118408
1056,32,0.83,354.0,0,40.00617,-83.118408,40.006297,-83.118433
1057,34,0.83,354.0,0,40.006297,-83.118433,40.006428,-83.118457
1058,35,0.56,354.0,0,40.006428,-83.118457,40.006568,-83.118482
1059,34,-0.28,354.0,0,40.006568,-83.118482,40.006705,-83.118505
1060,34,-0.28,354.0,0,40.006705,-83.118505,40.00684,-83.11853
1061,32,-0.83,354.0,0,40.00684,-83.11853,40.006972,-83.118555
1062,30,-0.83,354.0,0,40.006972,-83.118555,40.007093,-83.118577
1063,27,-1.11,354.0,0,40.007093,-83.118577,40.007202,-83.118597
1064,25,-0.83,354.0,0,40.007202,-83.118597,40.007307,-83.118617
1065,24,-0.83,354.0,0,40.007307,-83.118617,40.007412,-83.118638
1066,23,-0.28,354.0,0,40.007412,-83.118638,40.007517,-83.11866
1067,22,-0.28,354.0,0,40.007517,-83.11866,40.007622,-83.118682
1068,22,0.0,354.0,0,40.007622,-83.118682,40.007722,-83.118702
1069,24,0.56,354.0,0,40.007722,-83.118702,40.007815,-83.11872
1070,23,-0.28,354.0,0,40.007815,-83.11872,40.007898,-83.118733
1071,22,-0.28,354.0,0,40.007898,-83.118733,40.007983,-83.11875
1072,24,0.56,354.0,0,40.007983,-83.11875,40.008078,-83.118767
1073,25,0.83,354.0,0,40.008078,-83.118767,40.008185,-83.118787
1074,28,1.11,354.0,0,40.008185,-83.118787,40.0083,-83.118808
1075,30,0.83,354.0,0,40.0083,-83.118808,40.00842,-83.11883
1076,32,0.83,354.0,0,40.00842,-83.11883,40.008548,-83.118855
1077,34,1.11,354.0,0,40.008548,-83.118855,40.008685,-83.118882
1078,35,0.56,354.0,0,40.008685,-83.118882,40.008828,-83.118908
1079,37,0.56,354.0,0,40.008828,-83.118908,40.008973,-83.118935
1080,37,0.28,354.0,0,40.008973,-83.118935,40.009122,-83.118962
1081,39,0.56,354.0,0,40.009122,-83.118962,40.009277,-83.11899
1082,39,0.28,354.0,0,40.009277,-83.11899,40.00943,-83.119018
1083,38,-0.56,354.0,0,40.00943,-83.119018,40.009585,-83.119045
1084,37,-0.56,354.0,0,40.009585,-83.119045,40.009735,-83.119072
1085,36,-0.28,354.0,0,40.009735,-83.119072,40.009883,-83.119098
1086,35,-0.56,354.0,0,40.009883,-83.119098,40.010027,-83.119125
1087,34,-0.56,354.0,0,40.010027,-83.119125,40.010163,-83.11915
1088,35,0.56,354.0,0,40.010163,-83.11915,40.0103,-83.119177
1089,35,0.28,354.0,0,40.0103,-83.119177,40.01044,-83.119202
1090,37,0.56,354.0,0,40.01044,-83.119202,40.010588,-83.119228
1091,37,0.28,354.0,0,40.010588,-83.119228,40.010738,-83.119255
1092,38,0.28,354.0,0,40.010738,-83.119255,40.010895,-83.119282
1093,38,0.0,354.0,0,40.010895,-83.119282,40.011052,-83.11931
1094,38,0.0,354.0,0,40.011052,-83.11931,40.011205,-83.119337
1095,39,0.56,354.0,0,40.011205,-83.119337,40.011363,-83.119365
1096,40,0.56,354.0,0,40.011363,-83.119365,40.011525,-83.119393
1097,42,0.56,354.0,0,40.011525,-83.119393,40.011692,-83.119425
1098,43,0.83,354.0,0,40.011692,-83.119425,40.011865,-83.119458
1099,45,0.56,354.0,0,40.011865,-83.119458,40.012045,-83.119492
1100,46,0.56,354.0,0,40.012045,-83.119492,40.012228,-83.119525
1101,47,0.56,354.0,0,40.012228,-83.119525,40.012415,-83.119558
1102,47,0.0,354.0,0,40.012415,-83.119558,40.012605,-83.11959
1103,47,-0.28,354.0,0,40.012605,-83.11959,40.012793,-83.119625
1104,47,0.28,354.0,0,40.012793,-83.119625,40.012983,-83.119658
1105,48,0.28,354.0,0,40.012983,-83.119658,40.013177,-83.119693
1106,48,0.28,354.0,0,40.013177,-83.119693,40.01337,-83.11973
1107,49,0.28,354.0,0,40.01337,-83.11973,40.013568,-83.119767
1108,50,0.56,354.0,0,40.013568,-83.119767,40.01377,-83.119805
1109,51,0.28,354.0,0,40.01377,-83.119805,40.013975,-83.119843
1110,51,0.0,354.0,0,40.013975,-83.119843,40.01418,-83.11988
1111,51,0.0,354.0,0,40.01418,-83.11988,40.014385,-83.119917
1112,51,0.0,354.0,0,40.014385,-83.119917,40.01459,-83.119953
1113,52,0.28,354.0,0,40.01459,-83.119953,40.014795,-83.119992
1114,53,0.56,354.0,0,40.014795,-83.119992,40.015005,-83.12003
1115,53,0.0,354.0,0,40.015005,-83.12003,40.015217,-83.120068
1116,52,-0.28,354.0,0,40.015217,-83.120068,40.015423,-83.120105
1117,52,-0.28,354.0,0,40.015423,-83.120105,40.01563,-83.120142
1118,51,-0.28,354.0,0,40.01563,-83.120142,40.015835,-83.120177
1119,50,-0.28,354.0,0,40.015835,-83.120177,40.016035,-83.120213
1120,50,-0.28,354.0,0,40.016035,-83.120213,40.016235,-83.12025
1121,50,0.0,354.0,0,40.016235,-83.12025,40.016433,-83.120287
1122,49,-0.28,354.0,0,40.016433,-83.120287,40.01663,-83.120322
1123,48,-0.28,354.0,0,40.01663,-83.120322,40.016823,-83.120358
1124,48,-0.28,354.0,0,40.016823,-83.120358,40.017013,-83.120393
1125,47,-0.28,354.0,0,40.017013,-83.120393,40.017203,-83.120428
1126,47,0.0,354.0,0,40.017203,-83.120428,40.017393,-83.120462
1127,47,0.0,354.0,0,40.017393,-83.120462,40.017583,-83.120497
1128,48,0.28,354.0,0,40.017583,-83.120497,40.017775,-83.120533
1129,48,0.28,354.0,0,40.017775,-83.120533,40.017968,-83.12057
1130,47,-0.56,354.0,0,40.017968,-83.12057,40.018157,-83.120603
1131,45,-1.11,354.0,0,40.018157,-83.120603,40.018333,-83.120637
1132,43,-0.83,354.0,0,40.018333,-83.120637,40.018507,-83.120667
1133,42,-0.28,354.0,0,40.018507,-83.120667,40.018677,-83.120697
1134,43,0.28,354.0,0,40.018677,-83.120697,40.018847,-83.120727
1135,43,0.28,354.0,0,40.018847,-83.120727,40.019022,-83.120758
1136,44,0.28,354.0,0,40.019022,-83.120758,40.019198,-83.120788
1137,45,0.28,354.0,0,40.019198,-83.120788,40.019377,-83.12082
1138,45,0.0,354.0,0,40.019377,-83.12082,40.019555,-83.120853
1139,44,-0.28,354.0,0,40.019555,-83.120853,40.019732,-83.120885
1140,45,0.28,354.0,0,40.019732,-83.120885,40.01991,-83.120918
1141,45,0.0,354.0,0,40.01991,-83.120918,40.020088,-83.12095
